crop,segment_id,series_id,geas_version,episode_date,episode_id,episode_start,episode_end,n_rows,coverage,is_valid_episode,split
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-02,iot97_melon_geas2_0_seg03_20250702,2025-07-02 00:00:00,2025-07-02 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-03,iot97_melon_geas2_0_seg03_20250703,2025-07-03 00:00:00,2025-07-03 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-04,iot97_melon_geas2_0_seg03_20250704,2025-07-04 00:00:00,2025-07-04 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-05,iot97_melon_geas2_0_seg03_20250705,2025-07-05 00:00:00,2025-07-05 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-06,iot97_melon_geas2_0_seg03_20250706,2025-07-06 00:00:00,2025-07-06 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-07,iot97_melon_geas2_0_seg03_20250707,2025-07-07 00:00:00,2025-07-07 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-08,iot97_melon_geas2_0_seg03_20250708,2025-07-08 00:00:00,2025-07-08 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-09,iot97_melon_geas2_0_seg03_20250709,2025-07-09 00:00:00,2025-07-09 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-10,iot97_melon_geas2_0_seg03_20250710,2025-07-10 00:00:00,2025-07-10 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-11,iot97_melon_geas2_0_seg03_20250711,2025-07-11 00:00:00,2025-07-11 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-12,iot97_melon_geas2_0_seg03_20250712,2025-07-12 00:00:00,2025-07-12 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-13,iot97_melon_geas2_0_seg03_20250713,2025-07-13 00:00:00,2025-07-13 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg03,melon_geas2_0,2.0,2025-07-14,iot97_melon_geas2_0_seg03_20250714,2025-07-14 00:00:00,2025-07-14 13:45:00,166,0.5763888888888888,False,
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-15,iot97_melon_geas2_0_seg04_20250715,2025-07-15 07:20:00,2025-07-15 23:55:00,200,0.6944444444444444,False,
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-16,iot97_melon_geas2_0_seg04_20250716,2025-07-16 00:00:00,2025-07-16 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-17,iot97_melon_geas2_0_seg04_20250717,2025-07-17 00:00:00,2025-07-17 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-18,iot97_melon_geas2_0_seg04_20250718,2025-07-18 00:00:00,2025-07-18 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-19,iot97_melon_geas2_0_seg04_20250719,2025-07-19 00:00:00,2025-07-19 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-20,iot97_melon_geas2_0_seg04_20250720,2025-07-20 00:00:00,2025-07-20 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-21,iot97_melon_geas2_0_seg04_20250721,2025-07-21 00:00:00,2025-07-21 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-22,iot97_melon_geas2_0_seg04_20250722,2025-07-22 00:00:00,2025-07-22 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-23,iot97_melon_geas2_0_seg04_20250723,2025-07-23 00:00:00,2025-07-23 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-24,iot97_melon_geas2_0_seg04_20250724,2025-07-24 00:00:00,2025-07-24 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-25,iot97_melon_geas2_0_seg04_20250725,2025-07-25 00:00:00,2025-07-25 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-26,iot97_melon_geas2_0_seg04_20250726,2025-07-26 00:00:00,2025-07-26 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-27,iot97_melon_geas2_0_seg04_20250727,2025-07-27 00:00:00,2025-07-27 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-28,iot97_melon_geas2_0_seg04_20250728,2025-07-28 00:00:00,2025-07-28 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-29,iot97_melon_geas2_0_seg04_20250729,2025-07-29 00:00:00,2025-07-29 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-30,iot97_melon_geas2_0_seg04_20250730,2025-07-30 00:00:00,2025-07-30 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-07-31,iot97_melon_geas2_0_seg04_20250731,2025-07-31 00:00:00,2025-07-31 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-08-01,iot97_melon_geas2_0_seg04_20250801,2025-08-01 00:00:00,2025-08-01 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-08-02,iot97_melon_geas2_0_seg04_20250802,2025-08-02 00:00:00,2025-08-02 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-08-03,iot97_melon_geas2_0_seg04_20250803,2025-08-03 00:00:00,2025-08-03 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-08-04,iot97_melon_geas2_0_seg04_20250804,2025-08-04 00:00:00,2025-08-04 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-08-05,iot97_melon_geas2_0_seg04_20250805,2025-08-05 00:00:00,2025-08-05 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg04,melon_geas2_0,2.0,2025-08-06,iot97_melon_geas2_0_seg04_20250806,2025-08-06 00:00:00,2025-08-06 09:10:00,111,0.3854166666666667,False,
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-06,iot97_melon_geas2_0_seg05_20250806,2025-08-06 15:25:00,2025-08-06 23:55:00,103,0.3576388888888889,False,
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-07,iot97_melon_geas2_0_seg05_20250807,2025-08-07 00:00:00,2025-08-07 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-08,iot97_melon_geas2_0_seg05_20250808,2025-08-08 00:00:00,2025-08-08 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-09,iot97_melon_geas2_0_seg05_20250809,2025-08-09 00:00:00,2025-08-09 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-10,iot97_melon_geas2_0_seg05_20250810,2025-08-10 00:00:00,2025-08-10 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-11,iot97_melon_geas2_0_seg05_20250811,2025-08-11 00:00:00,2025-08-11 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-12,iot97_melon_geas2_0_seg05_20250812,2025-08-12 00:00:00,2025-08-12 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-13,iot97_melon_geas2_0_seg05_20250813,2025-08-13 00:00:00,2025-08-13 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg05,melon_geas2_0,2.0,2025-08-14,iot97_melon_geas2_0_seg05_20250814,2025-08-14 00:00:00,2025-08-14 02:05:00,26,0.09027777777777778,False,
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-14,iot97_melon_geas2_0_seg06_20250814,2025-08-14 17:45:00,2025-08-14 23:55:00,75,0.2604166666666667,False,
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-15,iot97_melon_geas2_0_seg06_20250815,2025-08-15 00:00:00,2025-08-15 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-16,iot97_melon_geas2_0_seg06_20250816,2025-08-16 00:00:00,2025-08-16 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-17,iot97_melon_geas2_0_seg06_20250817,2025-08-17 00:00:00,2025-08-17 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-18,iot97_melon_geas2_0_seg06_20250818,2025-08-18 00:00:00,2025-08-18 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-19,iot97_melon_geas2_0_seg06_20250819,2025-08-19 00:00:00,2025-08-19 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-20,iot97_melon_geas2_0_seg06_20250820,2025-08-20 00:00:00,2025-08-20 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-21,iot97_melon_geas2_0_seg06_20250821,2025-08-21 00:00:00,2025-08-21 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg06,melon_geas2_0,2.0,2025-08-22,iot97_melon_geas2_0_seg06_20250822,2025-08-22 00:00:00,2025-08-22 14:25:00,174,0.6041666666666666,False,
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-08-26,iot97_melon_geas2_0_seg07_20250826,2025-08-26 15:50:00,2025-08-26 23:55:00,98,0.3402777777777778,False,
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-08-27,iot97_melon_geas2_0_seg07_20250827,2025-08-27 00:00:00,2025-08-27 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-08-28,iot97_melon_geas2_0_seg07_20250828,2025-08-28 00:00:00,2025-08-28 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-08-29,iot97_melon_geas2_0_seg07_20250829,2025-08-29 00:00:00,2025-08-29 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-08-30,iot97_melon_geas2_0_seg07_20250830,2025-08-30 00:00:00,2025-08-30 23:55:00,288,1.0,True,train
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-08-31,iot97_melon_geas2_0_seg07_20250831,2025-08-31 00:00:00,2025-08-31 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-01,iot97_melon_geas2_0_seg07_20250901,2025-09-01 00:00:00,2025-09-01 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-02,iot97_melon_geas2_0_seg07_20250902,2025-09-02 00:00:00,2025-09-02 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-03,iot97_melon_geas2_0_seg07_20250903,2025-09-03 00:00:00,2025-09-03 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-04,iot97_melon_geas2_0_seg07_20250904,2025-09-04 00:00:00,2025-09-04 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-05,iot97_melon_geas2_0_seg07_20250905,2025-09-05 00:00:00,2025-09-05 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-06,iot97_melon_geas2_0_seg07_20250906,2025-09-06 00:00:00,2025-09-06 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-07,iot97_melon_geas2_0_seg07_20250907,2025-09-07 00:00:00,2025-09-07 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-08,iot97_melon_geas2_0_seg07_20250908,2025-09-08 00:00:00,2025-09-08 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_0_seg07,melon_geas2_0,2.0,2025-09-09,iot97_melon_geas2_0_seg07_20250909,2025-09-09 00:00:00,2025-09-09 13:55:00,168,0.5833333333333334,False,
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-09,iot97_melon_geas2_5_seg01_20250909,2025-09-09 14:00:00,2025-09-09 23:55:00,120,0.4166666666666667,False,
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-10,iot97_melon_geas2_5_seg01_20250910,2025-09-10 00:00:00,2025-09-10 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-11,iot97_melon_geas2_5_seg01_20250911,2025-09-11 00:00:00,2025-09-11 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-12,iot97_melon_geas2_5_seg01_20250912,2025-09-12 00:00:00,2025-09-12 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-13,iot97_melon_geas2_5_seg01_20250913,2025-09-13 00:00:00,2025-09-13 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-14,iot97_melon_geas2_5_seg01_20250914,2025-09-14 00:00:00,2025-09-14 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-15,iot97_melon_geas2_5_seg01_20250915,2025-09-15 00:00:00,2025-09-15 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-16,iot97_melon_geas2_5_seg01_20250916,2025-09-16 00:00:00,2025-09-16 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-17,iot97_melon_geas2_5_seg01_20250917,2025-09-17 00:00:00,2025-09-17 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-18,iot97_melon_geas2_5_seg01_20250918,2025-09-18 00:00:00,2025-09-18 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg01,melon_geas2_5,2.5,2025-09-19,iot97_melon_geas2_5_seg01_20250919,2025-09-19 00:00:00,2025-09-19 13:05:00,158,0.5486111111111112,False,
melon,iot97_melon_geas2_5_seg02,melon_geas2_5,2.5,2025-09-19,iot97_melon_geas2_5_seg02_20250919,2025-09-19 16:25:00,2025-09-19 23:55:00,91,0.3159722222222222,False,
melon,iot97_melon_geas2_5_seg02,melon_geas2_5,2.5,2025-09-20,iot97_melon_geas2_5_seg02_20250920,2025-09-20 00:00:00,2025-09-20 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg02,melon_geas2_5,2.5,2025-09-21,iot97_melon_geas2_5_seg02_20250921,2025-09-21 00:00:00,2025-09-21 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg02,melon_geas2_5,2.5,2025-09-22,iot97_melon_geas2_5_seg02_20250922,2025-09-22 00:00:00,2025-09-22 23:55:00,288,1.0,True,validation
melon,iot97_melon_geas2_5_seg02,melon_geas2_5,2.5,2025-09-23,iot97_melon_geas2_5_seg02_20250923,2025-09-23 00:00:00,2025-09-23 23:55:00,288,1.0,True,test
melon,iot97_melon_geas2_5_seg02,melon_geas2_5,2.5,2025-09-24,iot97_melon_geas2_5_seg02_20250924,2025-09-24 00:00:00,2025-09-24 23:55:00,288,1.0,True,test
melon,iot97_melon_geas2_5_seg02,melon_geas2_5,2.5,2025-09-25,iot97_melon_geas2_5_seg02_20250925,2025-09-25 00:00:00,2025-09-25 23:55:00,288,1.0,True,test
melon,iot97_melon_geas2_5_seg02,melon_geas2_5,2.5,2025-09-26,iot97_melon_geas2_5_seg02_20250926,2025-09-26 00:00:00,2025-09-26 23:55:00,288,1.0,True,test
