crop,segment_id,series_id,geas_version,episode_date,episode_id,episode_start,episode_end,n_rows,coverage,is_valid_episode,split
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-20,iot97_strawberry_geas2_0_seg05_20240420,2024-04-20 00:00:00,2024-04-20 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-21,iot97_strawberry_geas2_0_seg05_20240421,2024-04-21 00:00:00,2024-04-21 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-22,iot97_strawberry_geas2_0_seg05_20240422,2024-04-22 00:00:00,2024-04-22 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-23,iot97_strawberry_geas2_0_seg05_20240423,2024-04-23 00:00:00,2024-04-23 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-24,iot97_strawberry_geas2_0_seg05_20240424,2024-04-24 00:00:00,2024-04-24 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-25,iot97_strawberry_geas2_0_seg05_20240425,2024-04-25 00:00:00,2024-04-25 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-26,iot97_strawberry_geas2_0_seg05_20240426,2024-04-26 00:00:00,2024-04-26 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-27,iot97_strawberry_geas2_0_seg05_20240427,2024-04-27 00:00:00,2024-04-27 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-28,iot97_strawberry_geas2_0_seg05_20240428,2024-04-28 00:00:00,2024-04-28 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-29,iot97_strawberry_geas2_0_seg05_20240429,2024-04-29 00:00:00,2024-04-29 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-04-30,iot97_strawberry_geas2_0_seg05_20240430,2024-04-30 00:00:00,2024-04-30 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-01,iot97_strawberry_geas2_0_seg05_20240501,2024-05-01 00:00:00,2024-05-01 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-02,iot97_strawberry_geas2_0_seg05_20240502,2024-05-02 00:00:00,2024-05-02 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-03,iot97_strawberry_geas2_0_seg05_20240503,2024-05-03 00:00:00,2024-05-03 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-04,iot97_strawberry_geas2_0_seg05_20240504,2024-05-04 00:00:00,2024-05-04 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-05,iot97_strawberry_geas2_0_seg05_20240505,2024-05-05 00:00:00,2024-05-05 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-06,iot97_strawberry_geas2_0_seg05_20240506,2024-05-06 00:00:00,2024-05-06 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-07,iot97_strawberry_geas2_0_seg05_20240507,2024-05-07 00:00:00,2024-05-07 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-08,iot97_strawberry_geas2_0_seg05_20240508,2024-05-08 00:00:00,2024-05-08 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-09,iot97_strawberry_geas2_0_seg05_20240509,2024-05-09 00:00:00,2024-05-09 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-10,iot97_strawberry_geas2_0_seg05_20240510,2024-05-10 00:00:00,2024-05-10 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-11,iot97_strawberry_geas2_0_seg05_20240511,2024-05-11 00:00:00,2024-05-11 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-12,iot97_strawberry_geas2_0_seg05_20240512,2024-05-12 00:00:00,2024-05-12 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg05,strawberry_geas2_0,2.0,2024-05-13,iot97_strawberry_geas2_0_seg05_20240513,2024-05-13 00:00:00,2024-05-13 23:50:00,287,0.9965277777777778,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-14,iot97_strawberry_geas2_0_seg06_20240514,2024-05-14 11:50:00,2024-05-14 23:55:00,146,0.5069444444444444,False,
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-15,iot97_strawberry_geas2_0_seg06_20240515,2024-05-15 00:00:00,2024-05-15 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-16,iot97_strawberry_geas2_0_seg06_20240516,2024-05-16 00:00:00,2024-05-16 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-17,iot97_strawberry_geas2_0_seg06_20240517,2024-05-17 00:00:00,2024-05-17 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-18,iot97_strawberry_geas2_0_seg06_20240518,2024-05-18 00:00:00,2024-05-18 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-19,iot97_strawberry_geas2_0_seg06_20240519,2024-05-19 00:00:00,2024-05-19 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-20,iot97_strawberry_geas2_0_seg06_20240520,2024-05-20 00:00:00,2024-05-20 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-21,iot97_strawberry_geas2_0_seg06_20240521,2024-05-21 00:00:00,2024-05-21 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-22,iot97_strawberry_geas2_0_seg06_20240522,2024-05-22 00:00:00,2024-05-22 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-23,iot97_strawberry_geas2_0_seg06_20240523,2024-05-23 00:00:00,2024-05-23 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-24,iot97_strawberry_geas2_0_seg06_20240524,2024-05-24 00:00:00,2024-05-24 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-25,iot97_strawberry_geas2_0_seg06_20240525,2024-05-25 00:00:00,2024-05-25 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-26,iot97_strawberry_geas2_0_seg06_20240526,2024-05-26 00:00:00,2024-05-26 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-27,iot97_strawberry_geas2_0_seg06_20240527,2024-05-27 00:00:00,2024-05-27 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-28,iot97_strawberry_geas2_0_seg06_20240528,2024-05-28 00:00:00,2024-05-28 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-29,iot97_strawberry_geas2_0_seg06_20240529,2024-05-29 00:00:00,2024-05-29 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-30,iot97_strawberry_geas2_0_seg06_20240530,2024-05-30 00:00:00,2024-05-30 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-05-31,iot97_strawberry_geas2_0_seg06_20240531,2024-05-31 00:00:00,2024-05-31 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-06-01,iot97_strawberry_geas2_0_seg06_20240601,2024-06-01 00:00:00,2024-06-01 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg06,strawberry_geas2_0,2.0,2024-06-02,iot97_strawberry_geas2_0_seg06_20240602,2024-06-02 00:00:00,2024-06-02 21:50:00,263,0.9131944444444444,True,train
strawberry,iot97_strawberry_geas2_0_seg07,strawberry_geas2_0,2.0,2024-06-03,iot97_strawberry_geas2_0_seg07_20240603,2024-06-03 16:00:00,2024-06-03 23:55:00,96,0.3333333333333333,False,
strawberry,iot97_strawberry_geas2_0_seg07,strawberry_geas2_0,2.0,2024-06-04,iot97_strawberry_geas2_0_seg07_20240604,2024-06-04 00:00:00,2024-06-04 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg07,strawberry_geas2_0,2.0,2024-06-05,iot97_strawberry_geas2_0_seg07_20240605,2024-06-05 00:00:00,2024-06-05 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg07,strawberry_geas2_0,2.0,2024-06-06,iot97_strawberry_geas2_0_seg07_20240606,2024-06-06 00:00:00,2024-06-06 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg07,strawberry_geas2_0,2.0,2024-06-07,iot97_strawberry_geas2_0_seg07_20240607,2024-06-07 00:00:00,2024-06-07 00:30:00,7,0.024305555555555556,False,
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-07,iot97_strawberry_geas2_0_seg08_20240607,2024-06-07 00:50:00,2024-06-07 23:55:00,278,0.9652777777777778,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-08,iot97_strawberry_geas2_0_seg08_20240608,2024-06-08 00:00:00,2024-06-08 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-09,iot97_strawberry_geas2_0_seg08_20240609,2024-06-09 00:00:00,2024-06-09 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-10,iot97_strawberry_geas2_0_seg08_20240610,2024-06-10 00:00:00,2024-06-10 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-11,iot97_strawberry_geas2_0_seg08_20240611,2024-06-11 00:00:00,2024-06-11 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-12,iot97_strawberry_geas2_0_seg08_20240612,2024-06-12 00:00:00,2024-06-12 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-13,iot97_strawberry_geas2_0_seg08_20240613,2024-06-13 00:00:00,2024-06-13 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-14,iot97_strawberry_geas2_0_seg08_20240614,2024-06-14 00:00:00,2024-06-14 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-15,iot97_strawberry_geas2_0_seg08_20240615,2024-06-15 00:00:00,2024-06-15 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-16,iot97_strawberry_geas2_0_seg08_20240616,2024-06-16 00:00:00,2024-06-16 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg08,strawberry_geas2_0,2.0,2024-06-17,iot97_strawberry_geas2_0_seg08_20240617,2024-06-17 00:00:00,2024-06-17 00:50:00,11,0.03819444444444445,False,
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-17,iot97_strawberry_geas2_0_seg09_20240617,2024-06-17 01:20:00,2024-06-17 23:55:00,272,0.9444444444444444,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-18,iot97_strawberry_geas2_0_seg09_20240618,2024-06-18 00:00:00,2024-06-18 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-19,iot97_strawberry_geas2_0_seg09_20240619,2024-06-19 00:00:00,2024-06-19 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-20,iot97_strawberry_geas2_0_seg09_20240620,2024-06-20 00:00:00,2024-06-20 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-21,iot97_strawberry_geas2_0_seg09_20240621,2024-06-21 00:00:00,2024-06-21 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-22,iot97_strawberry_geas2_0_seg09_20240622,2024-06-22 00:00:00,2024-06-22 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-23,iot97_strawberry_geas2_0_seg09_20240623,2024-06-23 00:00:00,2024-06-23 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-24,iot97_strawberry_geas2_0_seg09_20240624,2024-06-24 00:00:00,2024-06-24 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-25,iot97_strawberry_geas2_0_seg09_20240625,2024-06-25 00:00:00,2024-06-25 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-26,iot97_strawberry_geas2_0_seg09_20240626,2024-06-26 00:00:00,2024-06-26 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg09,strawberry_geas2_0,2.0,2024-06-27,iot97_strawberry_geas2_0_seg09_20240627,2024-06-27 00:00:00,2024-06-27 23:50:00,287,0.9965277777777778,True,train
strawberry,iot97_strawberry_geas2_0_seg10,strawberry_geas2_0,2.0,2024-06-28,iot97_strawberry_geas2_0_seg10_20240628,2024-06-28 00:10:00,2024-06-28 23:55:00,286,0.9930555555555556,True,train
strawberry,iot97_strawberry_geas2_0_seg10,strawberry_geas2_0,2.0,2024-06-29,iot97_strawberry_geas2_0_seg10_20240629,2024-06-29 00:00:00,2024-06-29 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg10,strawberry_geas2_0,2.0,2024-06-30,iot97_strawberry_geas2_0_seg10_20240630,2024-06-30 00:00:00,2024-06-30 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg10,strawberry_geas2_0,2.0,2024-07-01,iot97_strawberry_geas2_0_seg10_20240701,2024-07-01 00:00:00,2024-07-01 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg10,strawberry_geas2_0,2.0,2024-07-02,iot97_strawberry_geas2_0_seg10_20240702,2024-07-02 00:00:00,2024-07-02 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg10,strawberry_geas2_0,2.0,2024-07-03,iot97_strawberry_geas2_0_seg10_20240703,2024-07-03 00:00:00,2024-07-03 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg10,strawberry_geas2_0,2.0,2024-07-04,iot97_strawberry_geas2_0_seg10_20240704,2024-07-04 00:00:00,2024-07-04 23:50:00,287,0.9965277777777778,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-05,iot97_strawberry_geas2_0_seg11_20240705,2024-07-05 00:10:00,2024-07-05 23:55:00,286,0.9930555555555556,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-06,iot97_strawberry_geas2_0_seg11_20240706,2024-07-06 00:00:00,2024-07-06 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-07,iot97_strawberry_geas2_0_seg11_20240707,2024-07-07 00:00:00,2024-07-07 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-08,iot97_strawberry_geas2_0_seg11_20240708,2024-07-08 00:00:00,2024-07-08 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-09,iot97_strawberry_geas2_0_seg11_20240709,2024-07-09 00:00:00,2024-07-09 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-10,iot97_strawberry_geas2_0_seg11_20240710,2024-07-10 00:00:00,2024-07-10 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-11,iot97_strawberry_geas2_0_seg11_20240711,2024-07-11 00:00:00,2024-07-11 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-12,iot97_strawberry_geas2_0_seg11_20240712,2024-07-12 00:00:00,2024-07-12 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-13,iot97_strawberry_geas2_0_seg11_20240713,2024-07-13 00:00:00,2024-07-13 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-14,iot97_strawberry_geas2_0_seg11_20240714,2024-07-14 00:00:00,2024-07-14 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-15,iot97_strawberry_geas2_0_seg11_20240715,2024-07-15 00:00:00,2024-07-15 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-16,iot97_strawberry_geas2_0_seg11_20240716,2024-07-16 00:00:00,2024-07-16 23:55:00,288,1.0,True,train
strawberry,iot97_strawberry_geas2_0_seg11,strawberry_geas2_0,2.0,2024-07-17,iot97_strawberry_geas2_0_seg11_20240717,2024-07-17 00:00:00,2024-07-17 23:55:00,288,1.0,True,train
